month,hour,mean,std,median,min,max,count
2025-03,0,35.1620,0.0042,35.1600,35.1567,35.1700,12
2025-03,1,35.1579,0.0039,35.1600,35.1500,35.1600,12
2025-03,2,35.1710,0.0045,35.1700,35.1650,35.1800,12
2025-03,3,35.1877,0.0039,35.1900,35.1800,35.1900,12
2025-03,4,35.1908,0.0029,35.1900,35.1895,35.2000,12
2025-03,5,35.1961,0.0044,35.1975,35.1900,35.2000,12
2025-03,6,35.1952,0.0048,35.1961,35.1900,35.2000,12
2025-03,7,35.1841,0.0087,35.1800,35.1700,35.2000,11
2025-03,8,35.1733,0.0089,35.1700,35.1600,35.1900,12
2025-03,9,35.1545,0.0052,35.1513,35.1500,35.1618,12
2025-03,10,35.1390,0.0098,35.1350,35.1300,35.1500,12
2025-03,11,35.1492,0.0194,35.1400,35.1281,35.1825,12
2025-03,12,35.2089,0.0156,35.2100,35.1846,35.2300,12
2025-03,13,35.2381,0.0035,35.2400,35.2300,35.2400,12
2025-03,14,35.2474,0.0040,35.2500,35.2400,35.2500,12
2025-03,15,35.2435,0.0045,35.2400,35.2400,35.2500,12
2025-03,16,35.2591,0.0080,35.2600,35.2496,35.2700,12
2025-03,17,35.2209,0.0931,35.2700,35.0600,35.2800,16
2025-03,18,35.1796,0.1146,35.1750,35.0600,35.3000,24
2025-03,19,35.1658,0.1223,35.1683,35.0300,35.3000,24
2025-03,20,35.1026,0.1062,35.0487,35.0300,35.2800,16
2025-03,21,35.0593,0.0087,35.0583,35.0500,35.0700,12
2025-03,22,35.0793,0.0048,35.0800,35.0700,35.0900,12
2025-03,23,35.1423,0.0167,35.1400,35.1159,35.1650,12
2025-04,0,13.4579,14.5477,2.1300,0.5600,33.9300,95
2025-04,1,13.1958,14.2673,3.2900,1.1033,33.9600,96
2025-04,2,12.9841,13.6959,5.0350,0.6750,34.0300,108
2025-04,3,12.7077,13.6379,4.0200,0.9800,34.0500,107
2025-04,4,9.7068,11.7000,3.8000,1.2700,31.3960,77
2025-04,5,10.8317,12.1103,4.5700,1.0350,31.3500,80
2025-04,6,11.0297,12.4079,3.8100,1.0750,31.2425,83
2025-04,7,11.2241,12.4548,3.6550,1.1050,31.0800,84
2025-04,8,10.7062,12.2966,3.3500,0.8933,30.9650,81
2025-04,9,11.0091,12.4587,3.2050,1.2300,30.9100,84
2025-04,10,10.8592,12.5004,3.1800,1.0100,30.8768,84
2025-04,11,10.5739,12.3784,2.8683,1.0625,30.9400,83
2025-04,12,10.3808,12.2918,2.7800,1.2275,31.0200,82
2025-04,13,10.0100,12.3732,2.1800,0.7500,30.9131,82
2025-04,14,10.0899,12.3095,2.5918,1.1300,30.6200,78
2025-04,15,10.2863,12.5476,2.3800,0.6600,30.5633,82
2025-04,16,8.8690,11.9557,1.8100,1.1700,31.9400,77
2025-04,17,10.6516,13.0198,2.5029,0.9600,31.9300,82
2025-04,18,13.0405,14.2306,2.5100,0.6600,33.9400,93
2025-04,19,13.2057,14.3982,4.4600,1.0833,33.9500,94
2025-04,20,13.4480,14.5028,3.4463,1.0575,33.9442,94
2025-04,21,13.6238,14.4728,4.9650,0.9700,33.9500,92
2025-04,22,13.2933,14.2521,3.8300,1.2320,33.9400,96
2025-04,23,13.5724,14.4926,4.2700,0.9325,33.9200,95
2025-05,0,35.1561,0.5812,35.0000,34.5050,36.4400,130
2025-05,1,33.1625,6.7369,34.9100,7.0094,36.4600,129
2025-05,2,35.2156,0.6051,35.0100,34.5300,36.5000,132
2025-05,3,35.2231,0.5942,35.0250,34.6300,36.5100,129
2025-05,4,33.2151,6.8519,35.0479,7.1610,36.5300,131
2025-05,5,35.2169,0.5740,35.0400,34.5493,36.5189,129
2025-05,6,35.2124,0.5206,35.0300,34.6889,36.3000,130
2025-05,7,33.3172,6.4164,34.9200,7.2915,36.2600,131
2025-05,8,35.2104,0.5106,35.0200,34.7200,36.2900,131
2025-05,9,35.2412,0.5370,35.0300,34.7600,36.3500,131
2025-05,10,33.2692,6.4795,34.9400,8.4859,36.3900,127
2025-05,11,35.1992,0.4931,35.0724,34.7900,36.3900,119
2025-05,12,35.1811,0.4909,35.0100,34.7400,36.4000,120
