month,hour,mean,std,median,min,max,count
2025-03,0,38.5373,10.6671,33.5575,28.8128,57.6600,12
2025-03,1,62.4094,45.0610,80.7600,3.1000,114.8300,12
2025-03,2,21.0666,2.0077,21.0950,17.7927,23.7700,12
2025-03,3,25.7565,7.7166,25.2250,16.4000,38.3400,12
2025-03,4,38.1870,27.9289,47.2250,2.2900,78.7417,12
2025-03,5,7.1005,3.0655,9.0800,2.6700,10.0700,12
2025-03,6,8.1334,1.0499,7.9000,6.8200,9.8313,12
2025-03,7,4.0829,1.1591,3.9800,2.0400,5.8600,11
2025-03,8,2.7149,0.4514,2.6317,2.1000,3.4700,12
2025-03,9,3.1538,0.9676,2.9325,1.8929,4.5400,12
2025-03,10,5.5479,5.6049,4.5250,1.4900,22.7935,12
2025-03,11,9.3602,7.6578,5.8750,2.9838,23.7500,12
2025-03,12,70.8279,45.2002,76.4300,24.0750,155.2100,12
2025-03,13,154.7924,136.9872,127.9700,4.0100,359.7700,12
2025-03,14,64.8958,60.5930,46.3150,5.8300,220.4500,12
2025-03,15,13.3478,6.9959,10.8750,3.8800,28.1700,12
2025-03,16,17.4877,14.7377,18.2750,2.0600,53.5370,12
2025-03,17,27.2902,21.0978,27.8200,0.8400,74.1900,16
2025-03,18,36.0370,37.7468,22.1985,0.7300,98.3400,24
2025-03,19,31.8574,42.1735,3.3050,0.4500,103.8400,24
2025-03,20,1.7992,1.8569,0.8250,0.5000,5.4200,16
2025-03,21,4.8989,2.4181,5.0200,2.2222,9.4700,12
2025-03,22,11.7158,5.3978,11.8950,2.4000,21.7400,12
2025-03,23,30.0627,3.5740,31.1400,22.4000,33.7300,12
2025-04,0,79.2404,275.6575,0.5600,-0.5000,1547.6959,83
2025-04,1,10.5522,54.2919,0.5900,-0.4700,492.5359,84
2025-04,2,28.1220,57.5251,0.7900,-0.4600,233.8911,93
2025-04,3,37.8296,75.7930,0.8900,-0.3700,235.3388,95
2025-04,4,23.8837,56.1376,0.2950,-0.2200,219.4620,76
2025-04,5,40.6707,76.7920,0.6300,-0.0800,216.7882,79
2025-04,6,35.3856,78.6899,0.6100,-0.2500,314.5911,83
2025-04,7,31.7019,75.0301,0.3200,-0.2300,214.3343,83
2025-04,8,31.2034,74.7097,0.2600,-0.3100,211.7809,81
2025-04,9,30.0705,73.0034,0.3100,-0.3300,208.4668,83
2025-04,10,29.5478,71.4346,0.4900,-0.2200,204.4736,83
2025-04,11,29.9206,71.5119,0.6150,-0.1000,203.9975,82
2025-04,12,29.5723,70.6165,0.5950,0.0300,202.6623,82
2025-04,13,28.5587,71.6238,0.5000,-0.7100,213.2422,81
2025-04,14,32.3216,100.7046,0.6600,-0.7100,717.4550,79
2025-04,15,26.8762,67.9975,0.4250,-0.7600,200.8775,82
2025-04,16,0.3137,0.6219,0.3100,-0.7500,2.4000,75
