month,hour,mean,std,median,min,max,count
2025-03,0,,0.0000,,,,0
2025-03,1,,0.0000,,,,0
2025-03,2,,0.0000,,,,0
2025-03,3,,0.0000,,,,0
2025-03,4,,0.0000,,,,0
2025-03,5,,0.0000,,,,0
2025-03,6,,0.0000,,,,0
2025-03,7,,0.0000,,,,0
2025-03,8,,0.0000,,,,0
2025-03,9,,0.0000,,,,0
2025-03,10,,0.0000,,,,0
2025-03,11,,0.0000,,,,0
2025-03,12,,0.0000,,,,0
2025-03,13,,0.0000,,,,0
2025-03,14,,0.0000,,,,0
2025-03,15,,0.0000,,,,0
2025-03,16,,0.0000,,,,0
2025-03,17,,0.0000,,,,0
2025-03,18,,0.0000,,,,0
2025-03,19,,0.0000,,,,0
2025-03,20,,0.0000,,,,0
2025-03,21,,0.0000,,,,0
2025-03,22,,0.0000,,,,0
2025-03,23,,0.0000,,,,0
2025-04,0,67.4100,13.3241,59.7400,54.5800,92.2300,36
2025-04,1,69.9125,15.8392,62.2200,55.1600,95.6800,36
2025-04,2,70.0365,14.0153,68.1100,52.1600,93.9700,48
2025-04,3,73.0244,14.7140,71.7600,52.1900,96.9600,47
2025-04,4,62.1441,16.2978,71.7600,39.3600,78.4100,29
2025-04,5,61.4014,16.2757,71.0500,38.6200,78.7800,33
2025-04,6,57.3936,24.4767,70.8800,7.1600,79.5800,35
2025-04,7,51.6182,29.4360,65.3900,4.5200,79.1800,36
2025-04,8,53.8872,19.8605,61.5600,11.6016,74.4000,35
2025-04,9,59.8920,9.3615,63.1725,46.0500,72.8400,36
2025-04,10,61.5797,9.9019,65.3500,44.4600,72.4800,36
2025-04,11,62.7237,5.2199,64.1700,52.8900,70.0100,35
2025-04,12,61.1064,5.5376,63.6000,49.1300,67.7500,35
2025-04,13,66.5414,5.3002,66.5500,50.7200,74.6800,34
2025-04,14,70.6678,3.8020,71.6600,61.8100,76.1100,33
2025-04,15,71.7311,3.1786,72.2700,63.9700,79.1400,35
2025-04,16,70.4502,6.1130,72.2500,57.2600,80.8400,29
2025-04,17,74.7979,4.8246,75.6525,64.0300,81.3800,28
2025-04,18,83.0027,7.9177,81.5500,65.9900,98.9800,33
2025-04,19,84.2906,6.4121,84.9500,71.8000,103.1600,35
2025-04,20,90.0971,7.7011,88.4500,77.5955,100.7600,35
2025-04,21,89.8983,8.4618,87.8700,77.4400,102.1500,35
2025-04,22,83.3197,13.8065,78.8900,67.3500,102.0000,36
2025-04,23,75.9000,15.9121,70.6400,56.8700,101.7300,36
2025-05,0,87.1063,12.8864,90.1050,55.0600,106.7000,360
2025-05,1,83.5133,13.3203,85.9800,39.6300,106.6100,359
2025-05,2,82.0886,12.4803,82.6900,54.4600,105.9900,359
2025-05,3,78.9898,12.2362,78.5000,52.6500,103.8600,360
2025-05,4,77.7092,12.6247,76.8400,44.9800,100.1289,360
2025-05,5,74.2943,13.5984,72.8200,41.0000,100.4300,359
2025-05,6,71.4406,14.7585,69.2500,36.3900,100.4500,360
2025-05,7,67.7471,18.2464,68.2900,6.0100,99.6300,359
2025-05,8,67.2403,19.8938,67.6950,10.9600,98.7700,360
2025-05,9,68.3824,20.9960,71.6550,1.7400,98.1500,359
2025-05,10,67.2751,22.9443,72.9488,1.7900,96.2900,360
2025-05,11,67.4284,20.4612,72.7300,14.3100,94.1000,359
2025-05,12,70.0778,19.4721,76.9907,16.5200,94.4400,360
2025-05,13,74.4761,14.6164,78.7200,32.5600,98.3200,359
2025-05,14,79.9957,12.1565,85.2200,47.9300,98.9300,367
2025-05,15,84.0632,11.4404,87.6000,48.4633,104.2000,370
2025-05,16,86.6823,11.1939,89.3000,42.7600,104.3100,371
2025-05,17,91.4074,8.1266,93.1150,56.4900,103.0227,370
2025-05,18,92.9302,8.0647,93.4000,65.6200,104.4550,360
2025-05,19,94.7865,8.6405,96.1300,66.8000,106.6300,360
2025-05,20,96.8500,9.4967,100.7250,66.3500,111.5900,358
2025-05,21,96.2113,10.1570,98.3200,67.8833,110.8700,360
2025-05,22,95.5749,11.1131,98.5900,57.1200,112.4500,358
2025-05,23,92.0348,13.2453,95.9050,53.9400,111.7200,358
2025-06,0,85.6835,11.0591,84.4200,50.4400,103.2500,310
2025-06,1,82.2258,13.8484,82.9200,50.3900,102.8400,312
2025-06,2,80.2926,15.1329,82.6975,40.2100,104.2400,312
2025-06,3,79.6545,15.8962,81.0550,40.9800,101.8861,308
2025-06,4,77.1342,16.9720,79.2763,42.8900,101.9586,300
2025-06,5,75.4072,18.0406,78.6250,33.3500,102.1430,298
2025-06,6,71.4091,18.3301,74.2400,21.2400,102.0076,299
2025-06,7,71.3732,18.4640,70.2400,17.4600,101.3032,300
2025-06,8,71.6909,17.4430,72.6150,30.9500,101.6851,300
2025-06,9,69.6470,18.0220,69.4300,28.0800,101.8711,300
2025-06,10,67.7290,17.2632,68.2133,34.0100,101.7048,299
2025-06,11,68.3453,15.4002,66.9750,34.1600,101.7747,298
