month,hour,mean,std,median,min,max,count
2025-03,0,10.1843,0.7731,10.4945,8.3600,10.6922,12
2025-03,1,10.4724,0.2112,10.4965,9.8756,10.8309,12
2025-03,2,10.1510,0.8936,10.4995,7.8420,10.7318,12
2025-03,3,10.5371,0.1158,10.5045,10.4960,10.9047,12
2025-03,4,10.4804,0.2030,10.4955,9.9321,10.8673,12
2025-03,5,10.5249,0.1000,10.4970,10.4870,10.8423,12
2025-03,6,10.4157,0.3200,10.4915,9.4177,10.6942,12
2025-03,7,10.4591,0.2240,10.4820,9.8586,10.8265,11
2025-03,8,10.2051,0.6987,10.4835,8.7137,10.6837,12
2025-03,9,10.5146,0.0997,10.4865,10.4760,10.8309,12
2025-03,10,10.4684,0.2175,10.4900,9.8684,10.8633,12
2025-03,11,10.5363,0.1418,10.4960,10.4850,10.9864,12
2025-03,12,10.3626,0.5198,10.4940,8.7260,10.7198,12
2025-03,13,10.5303,0.1159,10.5010,10.4612,10.8964,12
2025-03,14,10.3712,0.5179,10.5090,8.7347,10.6763,12
2025-03,15,10.5532,0.1484,10.5110,10.5040,11.0244,12
2025-03,16,10.4973,0.2002,10.5160,9.9491,10.8670,12
2025-03,17,10.5304,0.0922,10.5075,10.5040,10.8760,16
2025-03,18,10.2679,0.6455,10.4995,8.7270,10.9751,24
2025-03,19,10.4795,0.1994,10.4965,9.9284,10.9097,24
2025-03,20,9.9619,1.4048,10.4925,5.2240,10.8119,16
2025-03,21,10.5236,0.1177,10.4905,10.4820,10.8973,12
2025-03,22,10.4824,0.2238,10.4900,9.9282,10.9758,12
2025-03,23,10.5271,0.1110,10.4960,10.4850,10.8794,12
2025-04,0,1.0894,0.1842,1.1500,0.5413,1.1620,27
2025-04,1,1.1068,0.1704,1.1580,0.5453,1.1670,24
2025-04,2,1.1245,0.1447,1.1640,0.5592,1.1690,33
2025-04,3,1.1078,0.1735,1.1655,0.5029,1.1940,40
2025-04,4,1.0901,0.2294,1.1630,0.5200,1.2160,21
2025-04,5,1.0335,0.2533,1.1550,0.5189,1.1580,15
2025-04,6,1.1037,0.1705,1.1510,0.5364,1.1530,13
2025-04,7,1.0658,0.2046,1.1370,0.5083,1.1480,17
2025-04,8,1.1088,0.1229,1.1340,0.5326,1.1400,24
2025-04,9,1.1105,0.1201,1.1290,0.5349,1.1420,25
2025-04,10,1.1158,0.1046,1.1410,0.6371,1.1480,23
2025-04,11,1.0420,0.2381,1.1480,0.5008,1.1560,29
2025-04,12,1.0918,0.1779,1.1490,0.5521,1.1600,27
2025-04,13,1.1005,0.1703,1.1465,0.5404,1.1620,24
2025-04,14,1.1047,0.1647,1.1410,0.5105,1.1640,25
2025-04,15,1.1078,0.1525,1.1410,0.5381,1.1630,26
2025-04,16,1.0945,0.1672,1.1460,0.5696,1.1620,20
2025-04,17,1.0626,0.2188,1.1520,0.5571,1.1540,13
2025-04,18,1.1068,0.1501,1.1480,0.5491,1.1630,30
2025-04,19,1.1130,0.1334,1.1470,0.5434,1.1575,37
2025-04,20,1.1271,0.0862,1.1430,0.6401,1.1480,34
2025-04,21,1.1413,0.0049,1.1430,1.1340,1.1470,32
2025-04,22,1.0502,0.2187,1.1400,0.5160,1.1490,33
2025-04,23,1.1218,0.1223,1.1460,0.5350,1.1540,25
2025-05,0,9.1529,2.9969,10.4650,1.0950,11.0325,312
2025-05,1,9.4560,2.9013,10.4740,1.0780,11.0222,309
2025-05,2,9.0354,3.1716,10.4730,1.0810,11.0242,318
2025-05,3,8.9076,3.2988,10.4740,0.5681,11.0034,323
2025-05,4,9.2873,3.1243,10.4740,1.0770,11.0128,316
2025-05,5,9.1805,3.0182,10.4690,1.0960,11.0318,309
2025-05,6,9.2017,2.9942,10.4640,0.5104,10.9998,311
2025-05,7,9.4574,2.9068,10.4590,1.0660,10.9801,308
2025-05,8,9.2354,2.9874,10.4580,1.0830,11.0104,311
2025-05,9,9.2508,2.9821,10.4620,1.0790,11.0192,311
2025-05,10,9.4355,2.9496,10.4660,0.5006,10.9897,309
2025-05,11,9.1836,3.0466,10.4730,0.5032,11.0056,313
2025-05,12,9.1769,3.0227,10.4760,0.5118,11.0340,311
2025-05,13,9.4429,2.9443,10.4815,0.5287,11.0147,310
2025-05,14,8.9956,3.1952,10.4790,1.0960,11.0130,319
2025-05,15,8.8706,3.3179,10.4770,1.0960,11.0389,324
2025-05,16,9.1361,3.2835,10.4770,0.5147,10.9650,324
2025-05,17,8.9869,3.2195,10.4740,1.0910,11.0032,334
2025-05,18,8.8603,3.3183,10.4690,1.0830,11.0194,311
2025-05,19,9.1262,3.2864,10.4670,1.0720,10.9973,308
2025-05,20,8.8165,3.3439,10.4600,1.0860,11.0123,317
2025-05,21,8.9383,3.2523,10.4600,1.0850,11.0224,321
2025-05,22,9.2693,3.1223,10.4630,1.0710,11.0051,316
2025-05,23,9.1156,3.0367,10.4605,0.5514,11.0186,312
2025-06,0,10.3307,0.7688,10.4920,5.2170,11.6140,297
2025-06,1,10.5299,0.2771,10.4990,9.6543,11.6230,307
2025-06,2,10.3321,0.7682,10.5000,5.2250,11.6280,323
2025-06,3,10.3826,0.6485,10.5015,5.7575,11.6310,320
2025-06,4,10.5002,0.4789,10.5050,3.1440,11.5940,311
2025-06,5,10.3181,0.6705,10.4940,5.7560,11.0575,311
2025-06,6,10.3426,0.5665,10.4890,6.7885,11.0469,311
2025-06,7,10.4895,0.1798,10.4900,9.6593,11.0290,312
2025-06,8,10.3127,0.6521,10.4850,5.2060,11.0467,312
2025-06,9,10.3123,0.7224,10.4880,5.2250,11.1686,312
2025-06,10,10.4376,0.7033,10.4920,1.0460,10.9768,310
2025-06,11,10.3309,0.5921,10.4930,7.8250,11.0497,310
2025-06,12,10.3556,0.7600,10.5000,3.1340,11.6000,312
2025-06,13,10.5797,0.3349,10.5080,9.1486,11.6050,312
2025-06,14,10.4483,0.6896,10.5060,5.2130,11.6500,313
2025-06,15,10.4430,0.6698,10.5090,7.3170,11.6090,309
2025-06,16,10.5549,0.2815,10.5105,9.7506,11.6090,312
2025-06,17,10.2916,0.7327,10.5025,5.2180,11.0531,314
2025-06,18,10.3625,0.5677,10.4990,6.9637,11.5680,323
2025-06,19,10.5451,0.2653,10.4990,9.5368,11.5930,321
2025-06,20,10.3444,0.6795,10.4890,7.8065,11.5910,324
2025-06,21,10.3718,0.6534,10.4870,5.2250,11.5950,319
2025-06,22,10.5218,0.2683,10.4890,9.7602,11.5970,312
2025-06,23,10.3435,0.6965,10.4870,5.7490,11.6090,312
2025-07,0,10.5895,0.5856,10.5145,6.9627,11.6860,370
2025-07,1,10.5660,0.8677,10.5200,2.1050,11.6920,371
2025-07,2,10.5007,0.7230,10.5190,2.0970,11.6950,367
2025-07,3,10.5773,0.7131,10.5250,2.1060,11.6950,372
2025-07,4,10.6537,0.5028,10.5280,4.2050,11.6940,369
2025-07,5,10.5157,0.7921,10.5140,3.1540,11.6940,370
2025-07,6,10.6085,0.4556,10.5100,8.0103,11.6870,372
2025-07,7,10.5812,0.6542,10.5100,4.1820,11.6810,370
2025-07,8,10.5898,0.5631,10.5070,3.1400,11.6830,370
2025-07,9,10.5874,0.5222,10.5100,4.5970,11.6850,371
2025-07,10,10.6142,0.4181,10.5170,7.3800,11.6860,371
2025-07,11,10.6010,0.4657,10.5143,6.9823,11.6900,369
2025-07,12,10.5572,0.5887,10.5160,6.9777,11.6930,369
2025-07,13,10.6600,0.4003,10.5250,8.8835,11.6930,372
2025-07,14,10.4897,0.8539,10.5220,2.3320,11.6940,370
2025-07,15,10.5167,0.7439,10.5220,5.2545,11.6940,370
2025-07,16,10.6387,0.3603,10.5350,9.4880,11.6930,371
2025-07,17,10.5448,0.6287,10.5270,7.8360,11.6910,370
2025-07,18,10.5279,0.7842,10.5190,3.1590,11.6860,371
2025-07,19,10.6637,0.3967,10.5215,9.8995,11.6800,372
2025-07,20,10.5182,0.7731,10.5110,5.2230,11.6780,371
2025-07,21,10.5824,0.7657,10.5110,2.3320,11.6750,372
2025-07,22,10.6779,0.4191,10.5110,9.9237,11.6730,370
2025-07,23,10.5692,0.6527,10.5100,6.3010,11.6790,368
2025-08,0,10.4994,0.5506,10.4830,8.8630,11.5980,95
2025-08,1,10.6132,0.3741,10.4819,9.9476,11.5540,96
2025-08,2,10.5417,0.5116,10.4920,8.8380,11.5230,95
2025-08,3,10.5534,0.4740,10.4855,9.3663,11.4890,94
2025-08,4,10.5354,0.3916,10.4740,8.4480,11.4635,95
2025-08,5,10.4139,0.8039,10.4463,4.1730,11.6030,94
2025-08,6,10.5510,0.5442,10.4540,8.8275,11.6320,95
2025-08,7,10.5654,0.3329,10.4650,9.3880,11.6250,96
2025-08,8,10.4485,0.3314,10.4473,8.3640,11.0449,95
2025-08,9,10.4824,0.2229,10.4435,9.3603,11.0487,96
2025-08,10,10.4728,0.2765,10.4500,8.3970,11.0340,88
2025-08,11,10.4479,0.2671,10.4430,9.3647,11.0318,84
2025-08,12,10.4789,0.5697,10.4490,6.9263,11.6440,95
2025-08,13,10.5781,0.3421,10.4680,9.9279,11.6470,96
2025-08,14,10.3286,0.5146,10.4525,7.3220,11.0503,100
2025-08,15,10.3077,0.5377,10.4670,7.8020,10.9601,101
2025-08,16,10.4809,0.1784,10.4950,9.9215,11.0324,103
2025-08,17,10.2855,0.7319,10.4760,5.1790,11.0406,108
2025-08,18,10.3357,0.4591,10.4500,8.7287,11.0021,93
2025-08,19,10.4668,0.1617,10.4645,9.9427,10.9488,84
2025-08,20,10.3414,0.4277,10.4340,8.6573,11.0177,83
2025-08,21,10.4587,0.5926,10.4617,7.8190,11.6000,84
2025-08,22,10.7172,0.4913,10.4905,9.9835,11.6200,84
2025-08,23,10.5092,0.6503,10.4680,7.8010,11.6020,82
