month,hour,mean,std,median,min,max,count
2025-06,12,4.6671,1.0680,4.5000,2.7600,7.7422,299
2025-06,13,4.8292,1.0066,4.6900,3.3000,7.4727,300
2025-06,14,4.9885,0.9825,4.7900,3.3400,7.4377,311
2025-06,15,5.1760,0.9806,5.0600,3.2200,7.4112,320
2025-06,16,5.3326,1.1934,5.3300,2.4900,8.1505,324
2025-06,17,5.5731,1.1551,5.4900,3.3967,8.3144,334
2025-06,18,5.7109,1.0561,5.5900,3.4900,8.2041,335
2025-06,19,5.7672,1.0097,5.6475,3.3900,7.9383,336
2025-06,20,5.7924,1.0106,5.6000,3.4200,7.8718,336
2025-06,21,5.7696,0.9631,5.6100,3.5200,7.8505,336
2025-06,22,5.7413,0.9539,5.5400,3.6500,7.7132,334
2025-06,23,5.5405,0.9673,5.4067,2.9200,7.7386,322
2025-07,0,4.2245,1.0339,4.4200,1.4500,6.0200,371
2025-07,1,4.0015,0.9304,4.0700,1.3900,5.8600,371
2025-07,2,3.9452,1.0580,4.0650,1.2400,5.8400,370
2025-07,3,3.8567,1.0532,3.9600,1.0500,5.7200,371
2025-07,4,3.7704,1.1052,3.8950,1.0586,5.9200,372
2025-07,5,3.6138,1.1319,3.7000,0.6100,5.7900,371
2025-07,6,3.6036,1.1235,3.8600,0.8200,5.8100,372
2025-07,7,3.5014,1.0892,3.5950,0.8100,5.7800,372
2025-07,8,3.4340,1.0286,3.4783,1.1500,5.5300,372
2025-07,9,3.4749,1.0610,3.3900,1.5700,5.5600,372
2025-07,10,3.5171,1.1949,3.4900,0.8000,5.8800,371
2025-07,11,3.3269,1.3191,3.5200,0.6100,5.6900,371
2025-07,12,3.5712,1.2613,3.5400,0.5000,5.5858,371
2025-07,13,3.9055,1.1336,4.2342,0.4000,5.5000,372
2025-07,14,4.1379,1.0370,4.3300,0.7400,5.9400,371
2025-07,15,4.2729,1.0386,4.4600,0.6800,6.0000,369
2025-07,16,4.4842,0.9995,4.7700,1.5600,6.2100,372
2025-07,17,4.4839,1.0197,4.5975,1.0300,6.2900,371
2025-07,18,4.4879,0.9950,4.6700,1.6800,6.6200,372
2025-07,19,4.7018,0.8893,4.8525,2.0700,6.7800,372
2025-07,20,4.7618,0.8920,4.9900,1.8300,6.7800,372
2025-07,21,4.6464,1.0513,4.9100,1.3300,6.6700,369
2025-07,22,4.4770,1.2453,4.8950,1.2100,6.3400,372
2025-07,23,4.4613,1.2603,4.8400,1.2400,6.3300,370
2025-08,0,3.2647,1.6780,3.9099,1.1369,4.8900,24
2025-08,1,4.2921,0.9190,4.5000,1.2811,4.7600,13
2025-08,2,3.2406,0.3867,3.2550,2.5700,3.8500,12
2025-08,3,2.7555,0.2409,2.7513,2.4200,3.0400,12
2025-08,4,2.4476,0.1412,2.4200,2.3000,2.7300,12
2025-08,5,3.1001,0.2466,3.0700,2.7400,3.5300,12
2025-08,6,3.4014,0.5019,3.5183,2.7600,4.1900,12
2025-08,7,4.1333,0.3983,4.3050,3.3300,4.5400,12
2025-08,8,3.6585,0.3368,3.7700,3.0300,4.0700,12
2025-08,9,3.4433,0.3534,3.4500,2.9100,4.0300,12
2025-08,10,3.2960,0.1976,3.3000,3.0800,3.6000,5
2025-08,11,,0.0000,,,,0
2025-08,12,3.1457,0.1061,3.1500,2.9600,3.3100,12
2025-08,13,3.4986,0.2451,3.4750,3.1500,3.9700,12
2025-08,14,4.0012,0.2872,4.0883,3.4300,4.3000,16
2025-08,15,4.0741,0.8202,4.0850,2.7700,5.4400,24
2025-08,16,4.7461,0.8260,4.5000,3.2900,5.7500,31
2025-08,17,4.9267,0.6290,4.5780,4.1600,5.7000,36
2025-08,18,4.9895,0.5373,5.3100,4.1100,5.6600,21
2025-08,19,5.3354,0.1317,5.3500,5.0600,5.5500,12
2025-08,20,5.2665,0.0827,5.2750,5.1600,5.3800,12
2025-08,21,4.7242,0.2267,4.7550,4.3400,5.0400,12
2025-08,22,4.3288,0.3225,4.3700,3.7200,4.6800,12
2025-08,23,3.7925,0.2873,3.9100,3.2200,4.0700,12
