month,hour,mean,std,median,min,max,count
2025-03,0,53059.6273,6.8466,53058.9750,53051.2300,53073.2772,12
2025-03,1,50340.3934,9669.4920,53045.0500,19638.0894,53296.7700,12
2025-03,2,52453.5501,643.2172,52191.5600,51808.4300,53321.2500,12
2025-03,3,52871.4498,276.6928,52937.3833,52509.8414,53457.9800,12
2025-03,4,49534.3422,12358.0874,53057.6650,10303.0703,53498.6900,12
2025-03,5,53471.7505,14.2777,53468.7200,53453.2600,53492.8055,12
2025-03,6,52529.2803,658.2369,52338.5950,51667.3300,53456.7438,12
2025-03,7,51121.7464,511.9350,51302.2500,50298.6600,51715.8000,11
2025-03,8,51978.6668,464.9237,52240.0033,51261.0518,52443.4100,12
2025-03,9,52720.8567,68.9305,52736.3188,52604.5157,52797.5600,12
2025-03,10,48856.4918,10008.7536,52721.7368,17379.2481,52797.3200,12
2025-03,11,50113.1544,89.3233,50097.6400,49956.0500,50220.8100,12
2025-03,12,50249.2667,135.2629,50258.6738,49970.4000,50515.4825,12
2025-03,13,47833.2558,7552.9666,49933.4100,23863.0938,50345.3756,12
2025-03,14,49723.4160,598.8213,49770.6900,48848.4000,50552.6125,12
2025-03,15,48797.0452,680.5965,49143.4225,47356.7300,49232.6600,12
2025-03,16,47051.6938,10557.1984,47876.5100,14721.3753,53693.3100,12
2025-03,17,53571.4274,224.8534,53688.1100,53191.1300,53724.9500,16
2025-03,18,53388.8872,298.4821,53428.5725,52763.6400,53671.9200,24
2025-03,19,49570.1426,11888.9393,52872.3050,10617.3785,53677.3400,24
2025-03,20,52794.4614,481.7661,53024.1288,51496.1500,53080.2100,16
2025-03,21,53056.1859,68.9914,53031.7425,52991.9700,53184.6800,12
2025-03,22,50349.0719,9708.0185,53194.3704,19522.9621,53222.9700,12
2025-03,23,53054.5253,17.9950,53062.4750,53022.6600,53070.8600,12
2025-04,0,41035.2356,18867.1843,50800.1800,185.4768,51932.6300,84
2025-04,1,43234.6864,18215.8433,50715.9350,197.9859,51929.2500,84
2025-04,2,43882.8007,17157.7641,50897.9450,219.7462,51866.0100,94
2025-04,3,44205.0721,17064.9746,50858.0950,242.6022,52060.7300,96
2025-04,4,47034.0229,12970.0942,51014.1000,261.9635,51483.8600,77
2025-04,5,42472.7450,18146.7365,49977.1500,278.8160,51812.5200,80
2025-04,6,42461.9208,17054.5269,49287.0500,300.5279,51865.7700,83
2025-04,7,41722.0205,17519.6125,49372.5950,317.9955,50612.5200,84
